station_name,start_rides,station_lat,station_lng,end_rides,total_activity,net_inflow,abs_net_inflow,imbalance_ratio,imbalance_type
E 77 St & 1 Ave,7651,40.77095553869235,-73.95356208096926,7728,15379,77,77,0.0050068274920345,net_inflow_accumulation
E 77 St & 3 Ave,4267,40.77314236,-73.95856158,4290,8557,23,23,0.0026878578941217,net_inflow_accumulation
E 78 St & 2 Ave,2907,40.7727966,-73.95577801,2935,5842,28,28,0.0047928791509756,net_inflow_accumulation
E 8 St & Caton Ave,751,40.648055,-73.972432,760,1511,9,9,0.0059563203176704,net_inflow_accumulation
E 80 St & 2 Ave,3994,40.77391390238118,-73.9543953537941,4021,8015,27,27,0.0033686837180286,net_inflow_accumulation
E 81 St & Park Ave,2271,40.77677702,-73.9590097,2220,4491,-51,51,-0.0113560454241816,net_outflow_shortage
E 81 St & York Ave,4911,40.7728384,-73.94989233,4946,9857,35,35,0.0035507760982043,net_inflow_accumulation
E 82 St & East End Ave,417,40.7724607,-73.9468208,440,857,23,23,0.0268378063010501,net_inflow_accumulation
E 84 St & 1 Ave,4642,40.77565541,-73.95068615,4680,9322,38,38,0.004076378459558,net_inflow_accumulation
E 84 St & Park Ave,3621,40.77862688,-73.95772073,3637,7258,16,16,0.0022044640396803,net_inflow_accumulation
E 85 St & 3 Ave,8642,40.77801203,-73.95407149,8689,17331,47,47,0.0027119035254745,net_inflow_accumulation
E 85 St & York Ave,3722,40.77536905,-73.94803392,3734,7456,12,12,0.0016094420600858,net_inflow_accumulation
E 88 St & 1 Ave,4324,40.778301,-73.9488134,4376,8700,52,52,0.0059770114942528,net_inflow_accumulation
E 88 St & Park Ave,3540,40.781410700190015,-73.95595908164978,3548,7088,8,8,0.0011286681715575,net_inflow_accumulation
E 89 St & 3 Ave,3985,40.7806284,-73.9521667,4007,7992,22,22,0.0027527527527527,net_inflow_accumulation
E 89 St & York Ave,4228,40.7779453,-73.946041,4248,8476,20,20,0.0023596035865974,net_inflow_accumulation
E 9 St & 5 Ave,5331,40.73275887045087,-73.99581670761108,5396,10727,65,65,0.0060594760883751,net_inflow_accumulation
E 9 St & Ave C,4862,40.72521311,-73.97768752,4902,9764,40,40,0.0040966816878328,net_inflow_accumulation
E 91 St & 2 Ave,5322,40.78115276427915,-73.94963040947914,5342,10664,20,20,0.0018754688672168,net_inflow_accumulation
E 91 St & Park Ave,3654,40.7835016,-73.955327,3673,7327,19,19,0.0025931486283608,net_inflow_accumulation
E 93 St & 2 Ave,2612,40.782454175279874,-73.9489196240902,2634,5246,22,22,0.0041936713686618,net_inflow_accumulation
E 94 St & Madison Ave,2239,40.78585105291389,-73.95482444378061,2265,4504,26,26,0.005772646536412,net_inflow_accumulation
E 95 St & 3 Ave,2565,40.7849032,-73.950503,2579,5144,14,14,0.0027216174183514,net_inflow_accumulation
E 97 St & 3 Ave,1221,40.7859201,-73.94860294,1346,2567,125,125,0.0486949746786131,net_inflow_accumulation
E 97 St & Madison Ave,3941,40.787801,-73.953559,3981,7922,40,40,0.0050492299924261,net_inflow_accumulation
E 98 St & Park Ave,1443,40.78813,-73.95206,1449,2892,6,6,0.0020746887966804,net_inflow_accumulation
E Burnside Ave & Ryer Ave,1003,40.850535,-73.901318,1011,2014,8,8,0.0039721946375372,net_inflow_accumulation
E Fordham Rd & Webster Ave,1381,40.861748,-73.89105,1391,2772,10,10,0.0036075036075036,net_inflow_accumulation
E Houston St & Columbia St,2738,40.71978635452822,-73.97871628403664,2785,5523,47,47,0.0085098678254571,net_inflow_accumulation
E Mosholu Pkwy & E 204 St,219,40.8740704,-73.8833650931,221,440,2,2,0.0045454545454545,net_inflow_accumulation
E Mosholu Pkwy & Van Cortlandt Ave E,297,40.87656,-73.88366,304,601,7,7,0.0116472545757071,net_inflow_accumulation
E New York Ave & Troy Ave,328,40.66227,-73.93762,334,662,6,6,0.0090634441087613,net_inflow_accumulation
E Tremont Ave & E 176 St,469,40.847798,-73.901883,456,925,-13,13,-0.014054054054054,net_outflow_shortage
E Tremont Ave & Jerome Ave,337,40.851747,-73.908964,338,675,1,1,0.0014814814814814,net_inflow_accumulation
Eagle St & Manhattan Ave,3988,40.735217,-73.954926,4068,8056,80,80,0.009930486593843,net_inflow_accumulation
Eames Pl & Claflin Ave,182,40.8692,-73.90121,175,357,-7,7,-0.0196078431372549,net_outflow_shortage
East End Ave & E 86 St,1890,40.77518615,-73.94446054,1920,3810,30,30,0.0078740157480314,net_inflow_accumulation
Eastern Pkwy & Brooklyn Ave,1042,40.66939,-73.94514,1027,2069,-15,15,-0.0072498791686805,net_outflow_shortage
Eastern Pkwy & Franklin Ave (NE Corner),3966,40.6707767,-73.9576801,3883,7849,-83,83,-0.0105745954898713,net_outflow_shortage
Eastern Pkwy & Franklin Ave (SW Corner),1496,40.670529,-73.958222,1502,2998,6,6,0.0020013342228152,net_inflow_accumulation
Eastern Pkwy & Kingston Ave,3459,40.66959,-73.94237,3375,6834,-84,84,-0.0122914837576821,net_outflow_shortage
Eastern Pkwy & Nostrand Ave,1364,40.66967,-73.9503,1378,2742,14,14,0.0051057622173595,net_inflow_accumulation
Eastern Pkwy & Ralph Ave,248,40.66852,-73.92284,255,503,7,7,0.0139165009940357,net_inflow_accumulation
Eastern Pkwy & Rochester Ave,755,40.66846,-73.9282,756,1511,1,1,0.00066181336863,net_inflow_accumulation
Eastern Pkwy & Schenectady Ave,1118,40.66876,-73.93376,1124,2242,6,6,0.0026761819803746,net_inflow_accumulation
Eastern Pkwy & Troy Ave,874,40.66929,-73.93679,802,1676,-72,72,-0.0429594272076372,net_outflow_shortage
Eastern Pkwy & Washington Ave,2811,40.6716493,-73.9631145,2795,5606,-16,16,-0.002854084909026,net_outflow_shortage
Eastern Pkwy\t& St Marks Ave,228,40.67319,-73.91083,242,470,14,14,0.0297872340425531,net_inflow_accumulation
Echo Pl & Grand Concourse,829,40.849955,-73.905943,818,1647,-11,11,-0.0066788099574984,net_outflow_shortage
Edgecombe Ave & W 141 St,1745,40.820681,-73.945144,1768,3513,23,23,0.0065471107315684,net_inflow_accumulation
Edgecombe Ave & W 145 St,1570,40.823498,-73.94386,1560,3130,-10,10,-0.0031948881789137,net_outflow_shortage
Edgecombe Ave & W 150 St,320,40.826881,-73.941427,308,628,-12,12,-0.019108280254777,net_outflow_shortage
Edgecombe Ave & W 167 St,502,40.838191,-73.936085,469,971,-33,33,-0.0339855818743563,net_outflow_shortage
Eldert St & Bushwick Ave,852,40.68652,-73.91321,870,1722,18,18,0.0104529616724738,net_inflow_accumulation
Eliot Ave & 60 Ln,218,40.71391,-73.90299,203,421,-15,15,-0.0356294536817102,net_outflow_shortage
Elmhurst Ave & Forley St,405,40.74615,-73.87763,402,807,-3,3,-0.0037174721189591,net_outflow_shortage
Elmhurst Ave & Roosevelt Ave,696,40.74864,-73.87619,678,1374,-18,18,-0.0131004366812227,net_outflow_shortage
Emerson Pl & Myrtle Ave,4437,40.69363137,-73.96223558,4440,8877,3,3,0.0003379520108144,net_inflow_accumulation
Empire Blvd & New York Ave,488,40.66403,-73.94769,483,971,-5,5,-0.0051493305870236,net_outflow_shortage
Engert Ave & McGuinness Blvd,1538,40.72158,-73.94546,1550,3088,12,12,0.0038860103626943,net_inflow_accumulation
Essex Light Rail,1,40.7127742,-74.0364857,17,18,16,16,0.8888888888888888,net_inflow_accumulation
Evergreen Ave & Noll St,2188,40.70106,-73.93318,2212,4400,24,24,0.0054545454545454,net_inflow_accumulation
Exchange Pl,0,40.71636596185077,-74.034343957901,2,2,2,2,1.0,net_inflow_accumulation
FDR Drive & E 35 St,7099,40.744219,-73.97121214,6765,13864,-334,334,-0.0240911713791113,net_outflow_shortage
Faile St & Garrison Ave,67,40.820578,-73.888271,71,138,4,4,0.0289855072463768,net_inflow_accumulation
Fairmount Ave,1,40.72572613742557,-74.07195925712585,0,1,-1,1,-1.0,net_outflow_shortage
Fairmount Pl & Prospect Ave,207,40.843099,-73.889927,212,419,5,5,0.0119331742243436,net_inflow_accumulation
Fairview Ave & Linden St,1097,40.70694,-73.90632,1083,2180,-14,14,-0.0064220183486238,net_outflow_shortage
Featherbed Ln & Jerome Ave,295,40.845505,-73.914311,298,593,3,3,0.0050590219224283,net_inflow_accumulation
Featherbed Ln & Nelson Ave,456,40.846011,-73.919637,455,911,-1,1,-0.0010976948408342,net_outflow_shortage
Flatbush Ave & Eastern Pkwy,629,40.668757,-73.966438,586,1215,-43,43,-0.0353909465020576,net_outflow_shortage
Flatbush Ave & Fenimore St,1065,40.65798,-73.96051,1074,2139,9,9,0.0042075736325385,net_inflow_accumulation
Flatbush Ave & Lincoln Rd,1953,40.66131,-73.96091,2024,3977,71,71,0.0178526527533316,net_inflow_accumulation
Flatbush Ave & Ocean Ave,2689,40.663657,-73.963014,2715,5404,26,26,0.0048112509252405,net_inflow_accumulation
Flushing Ave & Vanderbilt Ave,3767,40.69795031569544,-73.97077560424805,3774,7541,7,7,0.0009282588516111,net_inflow_accumulation
Flushing Ave & Woodward Ave,863,40.71246,-73.91873,886,1749,23,23,0.0131503716409376,net_inflow_accumulation
Forest Ave & Summerfield St,444,40.69922,-73.89795,444,888,0,0,0.0,balanced
Forley St & Lamont Ave,563,40.74463,-73.87386,569,1132,6,6,0.0053003533568904,net_inflow_accumulation
Forsyth St & Broome St,4678,40.71893904,-73.99266288,4678,9356,0,0,0.0,balanced
Forsyth St & Canal St,4703,40.7158155,-73.99422366,4761,9464,58,58,0.0061284868977176,net_inflow_accumulation
Forsyth St & Grand St,8599,40.71779817737835,-73.99316132068634,8619,17218,20,20,0.0011615750958299,net_inflow_accumulation
Fort Hamilton Pkwy & E 2 St,743,40.648005,-73.979342,748,1491,5,5,0.0033534540576794,net_inflow_accumulation
Fort Hamilton Pkwy & E 5 St,807,40.649037,-73.97673,829,1636,22,22,0.0134474327628361,net_inflow_accumulation
Fort Washington Ave & W 173 St,836,40.84522,-73.940493,837,1673,1,1,0.0005977286312014,net_inflow_accumulation
Fort Washington Ave & W 183 St,679,40.852252,-73.937854,640,1319,-39,39,-0.0295678544351781,net_outflow_shortage
Fort Washington Ave & W 190 St,450,40.856906,-73.935662,405,855,-45,45,-0.0526315789473684,net_outflow_shortage
Franklin Ave & E 169 St,543,40.83171,-73.90208,556,1099,13,13,0.0118289353958143,net_inflow_accumulation
Franklin Ave & Myrtle Ave,1286,40.694546087246025,-73.95801365375519,1296,2582,10,10,0.0038729666924864,net_inflow_accumulation
Franklin Ave & Quincy St,2729,40.68636,-73.95678,2744,5473,15,15,0.0027407272062854,net_inflow_accumulation
Franklin Ave & St Marks Ave,2994,40.6758324,-73.9561677,3018,6012,24,24,0.0039920159680638,net_inflow_accumulation
Franklin St & Dupont St,7112,40.73564,-73.95866,7134,14246,22,22,0.001544293134915,net_inflow_accumulation
Franklin St & W Broadway,3114,40.71911552,-74.00666661,3070,6184,-44,44,-0.0071151358344113,net_outflow_shortage
Frederick Douglass Blvd & Harlem River Dr,569,40.830702,-73.936371,578,1147,9,9,0.007846556233653,net_inflow_accumulation
Frederick Douglass Blvd & W 112 St,4784,40.801694,-73.957145,4803,9587,19,19,0.001981850422447,net_inflow_accumulation
Frederick Douglass Blvd & W 115 St,3429,40.8038654,-73.9559308,3460,6889,31,31,0.0044999274205254,net_inflow_accumulation
Frederick Douglass Blvd & W 117 St,4530,40.805159,-73.954692,4569,9099,39,39,0.0042861852950873,net_inflow_accumulation
Frederick Douglass Blvd & W 129 St,1266,40.8125511,-73.9492286,1280,2546,14,14,0.0054988216810683,net_inflow_accumulation
Frederick Douglass Blvd & W 139 St,1171,40.81900581806558,-73.94476890563965,1150,2321,-21,21,-0.0090478242137009,net_outflow_shortage
Frederick Douglass Blvd & W 145 St,1754,40.823061,-73.941928,1766,3520,12,12,0.0034090909090909,net_inflow_accumulation
Freeman St & Reverend James A Polite Ave,168,40.830529,-73.894717,174,342,6,6,0.0175438596491228,net_inflow_accumulation
Freeman St & Southern Blvd,677,40.830051,-73.892103,692,1369,15,15,0.0109569028487947,net_inflow_accumulation
Fresh Pond Rd & 69 Ave,632,40.70311,-73.89547,638,1270,6,6,0.0047244094488188,net_inflow_accumulation
Fresh Pond Rd & Eliot Ave,403,40.71442,-73.90097,415,818,12,12,0.0146699266503667,net_inflow_accumulation
Fresh Pond Rd & Flushing Ave,145,40.72155,-73.90295,145,290,0,0,0.0,balanced
Front St & Gold St,1915,40.70224,-73.982578,1925,3840,10,10,0.0026041666666666,net_inflow_accumulation
Front St & Jay St,4959,40.702461,-73.986842,5021,9980,62,62,0.0062124248496993,net_inflow_accumulation
Frost St & Debevoise Ave,428,40.71882,-73.93948,415,843,-13,13,-0.0154211150652431,net_outflow_shortage
Frost St & Meeker Ave,2904,40.71766197083994,-73.94880026578903,2913,5817,9,9,0.001547189272821,net_inflow_accumulation
Fulton Ave & E 168 St,436,40.830471,-73.904556,432,868,-4,4,-0.0046082949308755,net_outflow_shortage
Fulton Ave & E 172 St,487,40.839229,-73.899047,509,996,22,22,0.0220883534136546,net_inflow_accumulation
Fulton Ave & St Paul's Pl,522,40.83545,-73.90153,538,1060,16,16,0.0150943396226415,net_inflow_accumulation
Fulton St & Adams St,5360,40.69241829257847,-73.98949474096298,5380,10740,20,20,0.0018621973929236,net_inflow_accumulation
Fulton St & Broadway,5093,40.711066,-74.009447,5115,10208,22,22,0.0021551724137931,net_inflow_accumulation
Fulton St & Clermont Ave,2764,40.68415748,-73.96922273,2747,5511,-17,17,-0.0030847396116857,net_outflow_shortage
Fulton St & Irving Pl,3484,40.68186,-73.959432,3479,6963,-5,5,-0.0007180812868016,net_outflow_shortage
Fulton St & Saratoga Ave,300,40.67853,-73.91642,291,591,-9,9,-0.015228426395939,net_outflow_shortage
Fulton St & Utica Ave,1384,40.6794268,-73.9298911,1387,2771,3,3,0.0010826416456153,net_inflow_accumulation
Fulton St & Waverly Ave,4539,40.68323865460341,-73.96599590778351,4581,9120,42,42,0.0046052631578947,net_inflow_accumulation
Fulton St & William St,5371,40.70960089363537,-74.00655090808868,5315,10686,-56,56,-0.0052405015908665,net_outflow_shortage
Fulton St & Williams Ave,386,40.67709,-73.9008,403,789,17,17,0.0215462610899873,net_inflow_accumulation
Gansevoort St & Hudson St,5454,40.73937600789778,-74.00520807425661,5067,10521,-387,387,-0.0367835757057313,net_outflow_shortage
Garfield Pl & 8 Ave,3146,40.6711978,-73.97484126,3159,6305,13,13,0.002061855670103,net_inflow_accumulation
Garrison Ave & Manida St,136,40.818743,-73.890247,142,278,6,6,0.0215827338129496,net_inflow_accumulation
George St & Wilson Ave,1470,40.702997,-73.92997,1482,2952,12,12,0.0040650406504065,net_inflow_accumulation
Gerard Ave & E 146 St,714,40.817755,-73.92965,716,1430,2,2,0.0013986013986013,net_inflow_accumulation
Gerard Ave & E 164 St,400,40.830262,-73.923391,409,809,9,9,0.0111248454882571,net_inflow_accumulation
Gerard Ave & E 165 St,342,40.83173,-73.922394,326,668,-16,16,-0.0239520958083832,net_outflow_shortage
Gerard Ave & McClellan St,348,40.833909,-73.92112,352,700,4,4,0.0057142857142857,net_inflow_accumulation
Giles Pl & Fort Independence St,280,40.87869,-73.89862,288,568,8,8,0.0140845070422535,net_inflow_accumulation
Gillmore St & 27 Ave,196,40.76399,-73.8669,198,394,2,2,0.0050761421319796,net_inflow_accumulation
Gleane St & Britton Ave,227,40.74646,-73.87996,223,450,-4,4,-0.0088888888888888,net_outflow_shortage
Goble Pl & Macombs Rd,433,40.844075,-73.917256,436,869,3,3,0.003452243958573,net_inflow_accumulation
Gold St & Frankfort St,1379,40.71069995,-74.00354147,1346,2725,-33,33,-0.0121100917431192,net_outflow_shortage
Goulden Ave & Bedford Park Blvd,192,40.87387,-73.89533,192,384,0,0,0.0,balanced
Goulden Ave & W 197 St,134,40.87156,-73.89714,132,266,-2,2,-0.0075187969924812,net_outflow_shortage
Goulden Ave & W 205 St,127,40.87812,-73.89192,121,248,-6,6,-0.0241935483870967,net_outflow_shortage
Graham Ave & Conselyea St,6712,40.715143,-73.944507,6709,13421,-3,3,-0.000223530288354,net_outflow_shortage
Graham Ave & Grand St,4854,40.711863,-73.944024,4881,9735,27,27,0.0027734976887519,net_inflow_accumulation
Graham Ave & Herbert St,1751,40.71929301,-73.94500379,1759,3510,8,8,0.0022792022792022,net_inflow_accumulation
Graham Ave & Withers St,3032,40.7169811,-73.94485918,3056,6088,24,24,0.0039421813403416,net_inflow_accumulation
Gramercy Park N & Gramercy Park E,6052,40.73795,-73.98509,6036,12088,-16,16,-0.00132362673726,net_outflow_shortage
Grand Army Plaza & Central Park S,502,40.7643971,-73.97371465,578,1080,76,76,0.0703703703703703,net_inflow_accumulation
Grand Army Plaza & Plaza St West,3976,40.6729679,-73.97087984,4030,8006,54,54,0.0067449412940294,net_inflow_accumulation
Grand Ave & 55 St,298,40.71888,-73.91427,323,621,25,25,0.0402576489533011,net_inflow_accumulation
Grand Ave & 58 Ave,126,40.72098,-73.90701,126,252,0,0,0.0,balanced
Grand Ave & Bergen St,2502,40.678045,-73.962408,2477,4979,-25,25,-0.0050210885720024,net_outflow_shortage
Grand Ave & Remsen Pl,445,40.72353,-73.89967,455,900,10,10,0.0111111111111111,net_inflow_accumulation
Grand Ave & W 181 St,314,40.856302,-73.907302,315,629,1,1,0.0015898251192368,net_inflow_accumulation
Grand Ave & W Fordham Rd,295,40.86288,-73.90316,258,553,-37,37,-0.0669077757685352,net_outflow_shortage
Grand Concourse & E 144 St,985,40.816576,-73.927987,984,1969,-1,1,-0.0005078720162519,net_outflow_shortage
Grand Concourse & E 156 St,363,40.823429,-73.924689,356,719,-7,7,-0.0097357440890125,net_outflow_shortage
Grand Concourse & E 161 St,1640,40.82713380423556,-73.9227358996868,1601,3241,-39,39,-0.0120333230484418,net_outflow_shortage
Grand Concourse & E 164 St,799,40.829608,-73.921461,814,1613,15,15,0.0092994420334779,net_inflow_accumulation
Grand Concourse & E 166 St,1016,40.83196,-73.91956,1001,2017,-15,15,-0.0074367873078829,net_outflow_shortage
Grand Concourse & E 167 St,1103,40.834263,-73.917641,1058,2161,-45,45,-0.0208236927348449,net_outflow_shortage
Grand Concourse & E 171 St,440,40.839549,-73.913004,436,876,-4,4,-0.0045662100456621,net_outflow_shortage
Grand Concourse & E 175 St,525,40.84627592921954,-73.90931278467178,545,1070,20,20,0.0186915887850467,net_inflow_accumulation
Grand Concourse & E 176 St,472,40.84761,-73.90745,476,948,4,4,0.0042194092827004,net_inflow_accumulation
Grand Concourse & E 181 St,349,40.85466,-73.9015,333,682,-16,16,-0.0234604105571847,net_outflow_shortage
Grand Concourse & E 184 St,523,40.85941,-73.8985,539,1062,16,16,0.0150659133709981,net_inflow_accumulation
Grand Concourse & E 192 St,568,40.86448,-73.89522,583,1151,15,15,0.0130321459600347,net_inflow_accumulation
Grand Concourse & E 196 St,483,40.86767,-73.89286,479,962,-4,4,-0.0041580041580041,net_outflow_shortage
Grand Concourse & E 197 St,535,40.86945,-73.89148,530,1065,-5,5,-0.0046948356807511,net_outflow_shortage
Grand Concourse & E 199 St,344,40.87142,-73.88839,348,692,4,4,0.0057803468208092,net_inflow_accumulation
Grand Concourse & E 203 St,351,40.87382,-73.88661,355,706,4,4,0.0056657223796034,net_inflow_accumulation
Grand Concourse & E 205 St,221,40.875531,-73.8863864831,234,455,13,13,0.0285714285714285,net_inflow_accumulation
Grand Concourse & E Mosholu Pkwy S,174,40.877964,-73.8847550291,173,347,-1,1,-0.0028818443804034,net_outflow_shortage
Grand Concourse & E Mount Eden Ave,843,40.84301,-73.91172,854,1697,11,11,0.0064820271066588,net_inflow_accumulation
Grand St,0,40.71517767732029,-74.03768330812454,10,10,10,10,1.0,net_inflow_accumulation
Grand St & 14 St,1,40.75409,-74.0316,7,8,6,6,0.75,net_inflow_accumulation
Grand St & Elizabeth St,8911,40.718822,-73.99596,8900,17811,-11,11,-0.0006175958677221,net_outflow_shortage
Grand St & Greene St,6157,40.72170005235607,-74.00238141417502,6137,12294,-20,20,-0.0016268098259313,net_outflow_shortage
Grand St & Havemeyer St,5766,40.71286844,-73.95698119,5790,11556,24,24,0.0020768431983385,net_inflow_accumulation
Grand St & Samuel Dickstein Plaza,4068,40.71511871996496,-73.98417055606842,3830,7898,-238,238,-0.030134211192707,net_outflow_shortage
Great Jones St,7809,40.72743423,-73.99379025,7849,15658,40,40,0.0025546046749265,net_inflow_accumulation
Green St & McGuinness Blvd,1106,40.73396,-73.95204,1150,2256,44,44,0.0195035460992907,net_inflow_accumulation
Greene Ave & Grandview Ave,902,40.709697,-73.907856,910,1812,8,8,0.0044150110375275,net_inflow_accumulation
Greene Ave & Myrtle Ave,1342,40.698568,-73.918877,1368,2710,26,26,0.0095940959409594,net_inflow_accumulation
Greene Ave & Nostrand Ave,2593,40.6883337,-73.950916,2627,5220,34,34,0.0065134099616858,net_inflow_accumulation
Greene Ave & Throop Ave,2669,40.6894932,-73.942061,2682,5351,13,13,0.0024294524387964,net_inflow_accumulation
Greene St & Prince St,4608,40.72511734422387,-73.99930492043495,4626,9234,18,18,0.0019493177387914,net_inflow_accumulation
Greenpoint Ave & 47 St,1064,40.7424,-73.91808,1027,2091,-37,37,-0.0176948828311812,net_outflow_shortage
Greenpoint Ave & Manhattan Ave,5159,40.73026,-73.95394,5205,10364,46,46,0.0044384407564646,net_inflow_accumulation
Greenpoint Ave & Monitor St,641,40.73224,-73.94383,626,1267,-15,15,-0.0118389897395422,net_outflow_shortage
Greenpoint Ave & West St,6050,40.729803,-73.959099,6131,12181,81,81,0.0066497003530087,net_inflow_accumulation
Greenwich Ave & 8 Ave,10944,40.7390169121,-74.0026376103,10944,21888,0,0,0.0,balanced
Greenwich Ave & Charles St,5880,40.735238,-74.000271,5930,11810,50,50,0.004233700254022,net_inflow_accumulation
Greenwich St & Hubert St,4233,40.721319,-74.010065,4408,8641,175,175,0.0202522856150908,net_inflow_accumulation
Greenwich St & Perry St,4867,40.73498,-74.00697,4847,9714,-20,20,-0.002058884084826,net_outflow_shortage
Greenwich St & Rector St,2898,40.70806582380646,-74.0135595202446,2986,5884,88,88,0.0149558123725356,net_inflow_accumulation
Greenwich St & W Houston St,7171,40.728846,-74.008591,7162,14333,-9,9,-0.0006279215795716,net_outflow_shortage
Greenwood Ave & E 4 St,513,40.650739,-73.977739,515,1028,2,2,0.0019455252918287,net_inflow_accumulation
Grove St & Broadway,1846,40.69047,-73.923511,1868,3714,22,22,0.0059235325794291,net_inflow_accumulation
Grove St & Fresh Pond Rd,461,40.71032,-73.89955,475,936,14,14,0.0149572649572649,net_inflow_accumulation
Grove St PATH,0,40.71941,-74.04309,1,1,1,1,1.0,net_inflow_accumulation
Halsey St & Broadway,789,40.68565,-73.91564,767,1556,-22,22,-0.0141388174807197,net_outflow_shortage
Halsey St & Evergreen Ave,664,40.68858,-73.91227,654,1318,-10,10,-0.007587253414264,net_outflow_shortage
Halsey St & Ralph Ave,790,40.68494,-73.92299,799,1589,9,9,0.0056639395846444,net_inflow_accumulation
Halsey St & Tompkins Ave,3542,40.6823687,-73.944118,3554,7096,12,12,0.0016910935738444,net_inflow_accumulation
Hamilton Park,0,40.727595966,-74.044247311,4,4,4,4,1.0,net_inflow_accumulation
Hamilton Pl & W 140 St,880,40.822756,-73.951346,900,1780,20,20,0.0112359550561797,net_inflow_accumulation
Hancock St & Bedford Ave,2631,40.68216564,-73.95399026,2643,5274,12,12,0.0022753128555176,net_inflow_accumulation
Hancock St & Malcolm X Blvd,1659,40.68487,-73.9293,1677,3336,18,18,0.0053956834532374,net_inflow_accumulation
Hancock St & Stuyvesant Ave,1314,40.68454,-73.9322,1326,2640,12,12,0.0045454545454545,net_inflow_accumulation
Hancock St & Wyckoff Ave,876,40.6972,-73.90674,885,1761,9,9,0.0051107325383304,net_inflow_accumulation
Hanson Pl & Ashland Pl,8235,40.68506807308177,-73.97790759801863,8296,16531,61,61,0.003690036900369,net_inflow_accumulation
Harborside,0,40.7192517,-74.034234,6,6,6,6,1.0,net_inflow_accumulation
Harlem River Dr & W 155 St,410,40.830476,-73.939929,423,833,13,13,0.0156062424969987,net_inflow_accumulation
Harman St & Seneca Ave,882,40.70577,-73.91292,897,1779,15,15,0.0084317032040472,net_inflow_accumulation
Harrison Pl & Porter Ave,1004,40.70686,-73.92851,1011,2015,7,7,0.0034739454094292,net_inflow_accumulation
Harrison St & Hudson St,2852,40.71870987,-74.0090009,2816,5668,-36,36,-0.0063514467184191,net_outflow_shortage
Hart St & Wyckoff Ave,1206,40.704876,-73.919911,1214,2420,8,8,0.0033057851239669,net_inflow_accumulation
Hazen St & 20 Ave,325,40.772092,-73.895166,330,655,5,5,0.0076335877862595,net_inflow_accumulation
Henry St & Atlantic Ave,3988,40.69089272,-73.99612349,4013,8001,25,25,0.003124609423822,net_inflow_accumulation
Henry St & Bay St,608,40.6725058,-74.00494695,625,1233,17,17,0.0137875101378751,net_inflow_accumulation
Henry St & Degraw St,2219,40.6847514,-73.99917254,2240,4459,21,21,0.0047095761381475,net_inflow_accumulation
Henry St & Grand St,7126,40.714211,-73.981095,6564,13690,-562,562,-0.0410518626734843,net_outflow_shortage
Henry St & Middagh St,1896,40.7003,-73.991581,1878,3774,-18,18,-0.0047694753577106,net_outflow_shortage
Henry St & Remsen St,2082,40.69400964865994,-73.99465128779411,2097,4179,15,15,0.0035893754486719,net_inflow_accumulation
Henry St & W 9 St,303,40.6763744,-74.00324957,315,618,12,12,0.0194174757281553,net_inflow_accumulation
Herkimer St & Eastern Pkwy,258,40.67738,-73.90829,274,532,16,16,0.0300751879699248,net_inflow_accumulation
Herkimer St & New York Ave,1189,40.67955,-73.94709,1147,2336,-42,42,-0.0179794520547945,net_outflow_shortage
Hicks St & Montague St,3376,40.69512845,-73.99595065,3384,6760,8,8,0.0011834319526627,net_inflow_accumulation
Hoboken Terminal - Hudson St & Hudson Pl,0,40.73593758446329,-74.03030455112457,1,1,1,1,1.0,net_inflow_accumulation
Hoboken Terminal - River St & Hudson Pl,0,40.7360676564825,-74.02912706136703,1,1,1,1,1.0,net_inflow_accumulation
Hoe Ave & Jennings St,62,40.832171,-73.889686,56,118,-6,6,-0.0508474576271186,net_outflow_shortage
Home St & Westchester Ave,758,40.827629,-73.886659,765,1523,7,7,0.0045961917268548,net_inflow_accumulation
Hope St & Union Ave,6992,40.71167351,-73.95141312,7026,14018,34,34,0.0024254529890141,net_inflow_accumulation
Howard St & Lafayette St,5067,40.71910537,-73.99973337,5034,10101,-33,33,-0.0032670032670032,net_outflow_shortage
Hoyt St & Warren St,571,40.6843549,-73.98901629,611,1182,40,40,0.0338409475465313,net_inflow_accumulation
Hudson Blvd W & W 36 St,3191,40.75676475086503,-73.99971440439913,3046,6237,-145,145,-0.0232483565816899,net_outflow_shortage
Hudson St & Reade St,3701,40.71625008,-74.0091059,4076,7777,375,375,0.0482191076250482,net_inflow_accumulation
Hudson St & W 13 St,7229,40.74005708567285,-74.0052741765976,7290,14519,61,61,0.0042013912803912,net_inflow_accumulation
Hughes Ave & Oak Tree Pl,26,40.85079,-73.88945,35,61,9,9,0.1475409836065573,net_inflow_accumulation
Humboldt St & Varet St,1318,40.7031724,-73.940636,1318,2636,0,0,0.0,balanced
Hunts Point Ave & Bryant Ave,296,40.813991,-73.8855,287,583,-9,9,-0.0154373927958833,net_outflow_shortage
Huron St & Franklin St,5720,40.73266,-73.95826,5727,11447,7,7,0.0006115139337817,net_inflow_accumulation
Icahn Stadium Plaza,1199,40.79322,-73.92396,1196,2395,-3,3,-0.0012526096033402,net_outflow_shortage
India St & Manhattan Ave,5952,40.73232194,-73.9550858,6032,11984,80,80,0.0066755674232309,net_inflow_accumulation
